id,video_title,thumbnail_text,comment_text,img,video,label
492,#vinhomes #vinhomegrandpark #vinperaldiscovery,Có 27 tỷ mua nhà mà giờ ngồi khóc thấy thương không,đâu phải công ty lớn là uy tín đâu.phải đào lửa khách hàng thì mới giàu,dataset/images/vid_0048.jpg,dataset/videos/vid_0048.mp4,Normal
289,#stanleymeyer #jeffreybradstreet #drsebi #alfredobowman #eugenemallove,NHỮNG CÁI CH*T BÍ ẨN,Cảm ơn bạn tôi không suy nghĩ điều đó tới khi bạn nhác nhỡ,dataset/images/vid_0064.jpg,dataset/videos/vid_0064.mp4,Normal
16316,"Từ 26/7, TP HCM sẽ cấm nhiều loại xe lưu thông trên đường Lê Thánh Tôn #ThuVienPhapLuat #TVPL #Learnontiktok #Hoccungtiktok",ĐƯỜNG LÊ THÁNH TÔN ĐƯỜNG NGUYỄN HUỆ Ngày đăng: 23/07/2025 THƯ VIỆN PHÁP LUẬT TỪ 26/7/2025 TP HCM SẼ CẤM NHIỀU LOẠI XE LƯU THÔNG TRÊN ĐƯỜNG LÊ THÁNH TÔN,còn cái gì cấm lên luôn 1 lần luôn đi,dataset/images/vid_0088.jpg,dataset/videos/vid_0088.mp4,Normal
16245,"Từ 26/7, TP HCM sẽ cấm nhiều loại xe lưu thông trên đường Lê Thánh Tôn #ThuVienPhapLuat #TVPL #Learnontiktok #Hoccungtiktok",ĐƯỜNG LÊ THÁNH TÔN ĐƯỜNG NGUYỄN HUỆ Ngày đăng: 23/07/2025 THƯ VIỆN PHÁP LUẬT TỪ 26/7/2025 TP HCM SẼ CẤM NHIỀU LOẠI XE LƯU THÔNG TRÊN ĐƯỜNG LÊ THÁNH TÔN,có taxi thằng vin nên mở lại 😂😂😂😂,dataset/images/vid_0088.jpg,dataset/videos/vid_0088.mp4,Offensive
3462,Hiệp hội xăng dầu chính thức lên tiếng bảo vệ người tiêu dùng. #xeford,Cẩm Xe Xăng và Dầu Ranger Sport Thế hệ Mới Bản lĩnh vượt giới hạn,đúng vẫn thà chạy xe xăng kiểm định khí thải đi t chấp nhận chứ xe điện sao t chỗ đồ đi giao nổi,dataset/images/vid_0068.jpg,dataset/videos/vid_0068.mp4,Normal
552,#vinhomes #vinhomegrandpark #vinperaldiscovery,Có 27 tỷ mua nhà mà giờ ngồi khóc thấy thương không,27 tỷ t về quê sống ẩn liền .,dataset/images/vid_0048.jpg,dataset/videos/vid_0048.mp4,Normal
14869,Góp ý thẳng thắn với VTV !!! #hiephoangngo #tiktoknew #trending,Sự cố kiểm duyệt của VTV Khi liên tục mắc các lỗi sơ đẳng!!!,con ruột mà 😡😡 nói thật từ đợt 30/4 giời vẩn còn thấy ức chế.,dataset/images/vid_0053.jpg,dataset/videos/vid_0053.mp4,Offensive
14558,Góp ý thẳng thắn với VTV !!! #hiephoangngo #tiktoknew #trending,Sự cố kiểm duyệt của VTV Khi liên tục mắc các lỗi sơ đẳng!!!,T chưa bao h xem VTV,dataset/images/vid_0053.jpg,dataset/videos/vid_0053.mp4,Normal
11233,Tuấn Hưng và vợ đi sự kiện Mắt anh ấy nhìn như mới chơi đá #hot #vietnam #showbiz,Thời phong độ ông này nhìn chất 👍 Tuấn Hưng và vợ đi sự kiện Dân trong nghề nhìn phát biết luôn,đúng thật như ng ấy nhỉ,dataset/images/vid_0062.jpg,dataset/videos/vid_0062.mp4,Normal
15646,Cuộc chiến chip bán dẫn: chuyện gì đang xảy ra và tương lai nào cho Việt Nam? #trungquoc #hoaky #kinhtethegioi #kinhte #tintuc #LearnOnTikTok,Không có văn bản nào trong hình ảnh.,ASML giờ là ASMPT đúng ko ạ,dataset/images/vid_0012.jpg,dataset/videos/vid_0012.mp4,Normal
8605,Nhà ở chưa mua mà A Guy đã tính mua đất nghĩa trang rồi. Trương Quốc Huy ở mĩ chưa có nhà mà nổ đã tính mua đất nghĩa trang #truongquochuy #n10tv #n10tvhighlight #n10tvshorts #bolsa #vietkieumy #vietnamtoiyeu #xh #xhtiktok #xuhuongtiktok #lenxuhuong #fantltv #TLTV #phandong,N1,"mày nhấc cả mộ tổ nhà mày đi sang đấy luôn cho nó đông đủ chứ r đất cổng sản lm j hốt mẹ sang đi nhờ cho bọn cộng sản nó sợ,xong thoát Việt luôn nữa thì quá tuyệt vời xin thề còn cộng sản bố đéo về VN",dataset/images/vid_0016.jpg,dataset/videos/vid_0016.mp4,Hate Speech
5777,Người phụ nữ đi ô tô xô đổ xe máy của shipper ở TPHCM #dantrinews #LearnOnTikTok #xuhuong,NGƯỜI PHỤ NỮ ĐI Ô TÔ XÔ ĐỔ XE MÁY CỦA SHIPPER Ở TPHCM,Đàn bà mà cũng hăng máu dữ,dataset/images/vid_0090.jpg,dataset/videos/vid_0090.mp4,Offensive
13282,Góp ý thẳng thắn với VTV !!! #hiephoangngo #tiktoknew #trending,Sự cố kiểm duyệt của VTV Khi liên tục mắc các lỗi sơ đẳng!!!,Thì ra là cũng do genz à 😂 Nhìn lại bộ máy VTV đi rồi hẵng ý kiến 😂,dataset/images/vid_0053.jpg,dataset/videos/vid_0053.mp4,Offensive
10082,Nói không cho con đi học – bị coi là nổi loạn. Nhưng không ai dám hỏi: trường học còn hợp thời không?#nuoiconxuatchung #nuoiconkhoahoc #education #xuhuong #chame #daycon #nuoicon #yeuthuong #chamethongthai #viral #fyp #phattrienbanthan,REAL EDUCATION STARTS #nuoidayconxuatchung KHÔNG CHO CON ĐI HỌC BỊ COI LÀ NỔI LOẠN NHƯNG TRƯỜNG HỌC CÓ CÒN HỢP THỜI?,bố nó trắc cũng ko học hành j 😂😂. đến chịu việc học là việc cơ bản nhất để là điểm bật vào tương lai,dataset/images/vid_0044.jpg,dataset/videos/vid_0044.mp4,Offensive
8783,Nhà ở chưa mua mà A Guy đã tính mua đất nghĩa trang rồi. Trương Quốc Huy ở mĩ chưa có nhà mà nổ đã tính mua đất nghĩa trang #truongquochuy #n10tv #n10tvhighlight #n10tvshorts #bolsa #vietkieumy #vietnamtoiyeu #xh #xhtiktok #xuhuongtiktok #lenxuhuong #fantltv #TLTV #phandong,N1,uh cả dòng họ nhà mày qua đó hết đi,dataset/images/vid_0016.jpg,dataset/videos/vid_0016.mp4,Hate Speech
3988,Không hiểu đi đứng kiểu gì! #suckhoedoisong #tintuc #thinhhanh #giaitritiktok #trending,NINJA LEAD BẺ LÁI THẦN SẦU... KHÔNG THÈM NHÌN AI! VÀ CÁI KẾT HÚ VÍA,"Về kể con cháu ra đường xe nó chạy ẩu đã qua hết đường mà nó lấn qua lề bên kia tài xế buồn ngủ , may là tay lái bà vững 😳",dataset/images/vid_0051.jpg,dataset/videos/vid_0051.mp4,Normal
532,#vinhomes #vinhomegrandpark #vinperaldiscovery,Có 27 tỷ mua nhà mà giờ ngồi khóc thấy thương không,Biết mà vẫn lau vào Vượng nó chỉ bán nhà trọ cho thuê 50 năm thôi chứ làm gì ăn được đất của nó😌😌,dataset/images/vid_0048.jpg,dataset/videos/vid_0048.mp4,Offensive
762,:)) Chủ shop bán đèn nlmt cho khách trong miền Nam mà bị lỗi khách muốn đổi và chủ shop đã gởi hàng ra nhưng sau đó khách nói không phải lỗi và đã mua thêm hàng để ủng hộ chủ shop.,đây là hình ảnh gốc:,"ng m Bắc sống ko thật và nói 1 đàng làm 1 nẻo, thậm chí họ tự hại nhau cũng vì chữ Tiền,trong nam thì thật là giúp đở nhiều,ăn nói tế nhị ,và hiểu và tử tế với ng đối diện",dataset/images/vid_0035.jpg,dataset/videos/vid_0035.mp4,Hate Speech
16083,Lý do Mấy bay mạnh nhất Nước Mỹ không có đối thủ #cuongnuocmy #maybay #f22 #f22raptor #cuocsongmy #quansu #vietkieu #vietnamese,Không có thumbnail text,"Ngày xưa Mỹ nó cũng quảng cảo B52 thế đấy, thế mà bây giờ la liệt đầy ở Hà Nội, Hải Phòng nhỉ🥱🥱🥱",dataset/images/vid_0028.jpg,dataset/videos/vid_0028.mp4,Normal
16163,Lý do Mấy bay mạnh nhất Nước Mỹ không có đối thủ #cuongnuocmy #maybay #f22 #f22raptor #cuocsongmy #quansu #vietkieu #vietnamese,Không có thumbnail text,Tốt nhất người VN nên quay hàng nga trung triều iran ấy😂😂 chứ quay hàng mỹ và châu âu thì chưa nói đến hàng quân sự mà hàng dân sự bọn nó cũng chê😂😂 bởi vì chống mỹ đến cùng chỉ cần là đồ mỹ chúng nó sẽ chê😂 nhưng mà nhặt được hoặc được cho thì chúng nó dấu như mèo dấu cớt😂 tao đang hoảng loạn k biết những người đó có thực sự người VN k hay chỉ là nick ảo của tàu khựa đưa vào để chiếm dư luận nữa😂,dataset/images/vid_0028.jpg,dataset/videos/vid_0028.mp4,Hate Speech
16346,"Từ 26/7, TP HCM sẽ cấm nhiều loại xe lưu thông trên đường Lê Thánh Tôn #ThuVienPhapLuat #TVPL #Learnontiktok #Hoccungtiktok",ĐƯỜNG LÊ THÁNH TÔN ĐƯỜNG NGUYỄN HUỆ Ngày đăng: 23/07/2025 THƯ VIỆN PHÁP LUẬT TỪ 26/7/2025 TP HCM SẼ CẤM NHIỀU LOẠI XE LƯU THÔNG TRÊN ĐƯỜNG LÊ THÁNH TÔN,xe công nghệ có bánh mì thì chạy thôi,dataset/images/vid_0088.jpg,dataset/videos/vid_0088.mp4,Normal
16165,Lý do Mấy bay mạnh nhất Nước Mỹ không có đối thủ #cuongnuocmy #maybay #f22 #f22raptor #cuocsongmy #quansu #vietkieu #vietnamese,Không có thumbnail text,"Mấy em VN thì k làm được gì hết nhưng chê lấy chê để, trúa hề 🤣🤣🤡",dataset/images/vid_0028.jpg,dataset/videos/vid_0028.mp4,Hate Speech
15450,Góp ý thẳng thắn với VTV !!! #hiephoangngo #tiktoknew #trending,Sự cố kiểm duyệt của VTV Khi liên tục mắc các lỗi sơ đẳng!!!,Thế hệ ố dề,dataset/images/vid_0053.jpg,dataset/videos/vid_0053.mp4,Offensive
15162,Góp ý thẳng thắn với VTV !!! #hiephoangngo #tiktoknew #trending,Sự cố kiểm duyệt của VTV Khi liên tục mắc các lỗi sơ đẳng!!!,"Biết ai đang nằm trong VTV không, lỗi cũng thường thôi, không sao đâu...khú khú😂",dataset/images/vid_0053.jpg,dataset/videos/vid_0053.mp4,Normal
4139,Life is good when you have choices #thaicongtv #thaicongcafe #thaicong #thaiconginteriordesign,"Chắc chắn rồi, đây là văn bản từ hình ảnh: Không có văn bản nào trong hình ảnh.",ủa rồi cái nón bảo hiểm đâu.😇😇😇,dataset/images/vid_0052.jpg,dataset/videos/vid_0052.mp4,Normal
6775,Người phụ nữ đi ô tô xô đổ xe máy của shipper ở TPHCM #dantrinews #LearnOnTikTok #xuhuong,NGƯỜI PHỤ NỮ ĐI Ô TÔ XÔ ĐỔ XE MÁY CỦA SHIPPER Ở TPHCM,Cứ tưởng có ô tô thích làm j làm chứ s :)),dataset/images/vid_0090.jpg,dataset/videos/vid_0090.mp4,Offensive
3250,Hiệp hội xăng dầu chính thức lên tiếng bảo vệ người tiêu dùng. #xeford,Cẩm Xe Xăng và Dầu Ranger Sport Thế hệ Mới Bản lĩnh vượt giới hạn,vậy quá tốt rồi ạk,dataset/images/vid_0068.jpg,dataset/videos/vid_0068.mp4,Normal
13821,Góp ý thẳng thắn với VTV !!! #hiephoangngo #tiktoknew #trending,Sự cố kiểm duyệt của VTV Khi liên tục mắc các lỗi sơ đẳng!!!,Dẹp mẹ,dataset/images/vid_0053.jpg,dataset/videos/vid_0053.mp4,Offensive
504,#vinhomes #vinhomegrandpark #vinperaldiscovery,Có 27 tỷ mua nhà mà giờ ngồi khóc thấy thương không,Giờ chỗ đó ko bán đc luôn hả mng??,dataset/images/vid_0048.jpg,dataset/videos/vid_0048.mp4,Normal
4835,Mất điện vì AI. #hoangnamtien #giaotien #LearnOnTikTok #AI #congnghe,MẤT ĐIỆN VÌ AI,Khả năng sắp lên bộ trưởng bộ vòng vo,dataset/images/vid_0056.jpg,dataset/videos/vid_0056.mp4,Normal
3171,Hiệp hội xăng dầu chính thức lên tiếng bảo vệ người tiêu dùng. #xeford,Cẩm Xe Xăng và Dầu Ranger Sport Thế hệ Mới Bản lĩnh vượt giới hạn,tau cái thằng nào cản được,dataset/images/vid_0068.jpg,dataset/videos/vid_0068.mp4,Hate Speech
5895,Người phụ nữ đi ô tô xô đổ xe máy của shipper ở TPHCM #dantrinews #LearnOnTikTok #xuhuong,NGƯỜI PHỤ NỮ ĐI Ô TÔ XÔ ĐỔ XE MÁY CỦA SHIPPER Ở TPHCM,con này làm việc gì rồi nó có đeo thẻ tên đó nhà có tiền thì có quyền thôi,dataset/images/vid_0090.jpg,dataset/videos/vid_0090.mp4,Offensive
12796,Ở Phnom benh vẫn An Toàn lắm cả nhà Chỉ ưa giựt điện thoại thôi à 😁 Mà nghe nói ở Bavet or Sihanoukville : 1 mạn/g = 10k usd là giải quyết êm ru#thinhdaden #campuchia #nhauxuyenviet #xh,Reply to susu saigon's comment bên đó có mấy vụ bắt cóc thiệt không anh Bắt Có/c ở Cam,Cam thối nát từ chính quyền thì đất nước chả thế,dataset/images/vid_0055.jpg,dataset/videos/vid_0055.mp4,Offensive
8773,Nhà ở chưa mua mà A Guy đã tính mua đất nghĩa trang rồi. Trương Quốc Huy ở mĩ chưa có nhà mà nổ đã tính mua đất nghĩa trang #truongquochuy #n10tv #n10tvhighlight #n10tvshorts #bolsa #vietkieumy #vietnamtoiyeu #xh #xhtiktok #xuhuongtiktok #lenxuhuong #fantltv #TLTV #phandong,N1,Mày ở bển quay đi..,dataset/images/vid_0016.jpg,dataset/videos/vid_0016.mp4,Offensive
14650,Góp ý thẳng thắn với VTV !!! #hiephoangngo #tiktoknew #trending,Sự cố kiểm duyệt của VTV Khi liên tục mắc các lỗi sơ đẳng!!!,Ông Lâm làm giám đốc kém quá,dataset/images/vid_0053.jpg,dataset/videos/vid_0053.mp4,Offensive
14351,Góp ý thẳng thắn với VTV !!! #hiephoangngo #tiktoknew #trending,Sự cố kiểm duyệt của VTV Khi liên tục mắc các lỗi sơ đẳng!!!,Cho nghỉ việc hết đi,dataset/images/vid_0053.jpg,dataset/videos/vid_0053.mp4,Offensive
12378,thấy gì sao câu chuyện của trà sữa Chagee và tụi yêu nước mõm #trasuachagee #hoangsatruongsalacuavietnam  #yeunuocmom #trasuachageeduongluoibo #yeunuocdochai,trà sữa chagee yêu nước mơm,Ê là người Việt mình nhượng quyền hả,dataset/images/vid_0078.jpg,dataset/videos/vid_0078.mp4,Normal
7940,"Nhiều người chỉ coi đó như một trò đùa, như một kiểu chơi chữ mà quên mất rằng nó có thể là khởi nguồn để chia rẽ dân tộc. Điều đó rất đau lòng! #vtv24 #vtvdigital #tiktoknews #pbvm #phanbietvungmien",Do miền bắc chúng m làm trước Namkiki - TRUNG - parky 100nguoi mn chac dc 1 nguoi còn 100thang parky het 100 thang pbvm Nhức nhối trào lưu phân biệt vùng miền trên mạng xã hội,ae bargoe đã cố gắng hết sức để thọc ngoáy,dataset/images/vid_0009.jpg,dataset/videos/vid_0009.mp4,Normal
3405,Hiệp hội xăng dầu chính thức lên tiếng bảo vệ người tiêu dùng. #xeford,Cẩm Xe Xăng và Dầu Ranger Sport Thế hệ Mới Bản lĩnh vượt giới hạn,Đứng lên mõi thì ngồi xuống à 🤣,dataset/images/vid_0068.jpg,dataset/videos/vid_0068.mp4,Normal
13618,Góp ý thẳng thắn với VTV !!! #hiephoangngo #tiktoknew #trending,Sự cố kiểm duyệt của VTV Khi liên tục mắc các lỗi sơ đẳng!!!,bọn này làm gì biết hai chữ cầu thị,dataset/images/vid_0053.jpg,dataset/videos/vid_0053.mp4,Hate Speech
6985,Người phụ nữ đi ô tô xô đổ xe máy của shipper ở TPHCM #dantrinews #LearnOnTikTok #xuhuong,NGƯỜI PHỤ NỮ ĐI Ô TÔ XÔ ĐỔ XE MÁY CỦA SHIPPER Ở TPHCM,đang vỡ nợ đó đụng dô đi😂😂😂,dataset/images/vid_0090.jpg,dataset/videos/vid_0090.mp4,Offensive
4811,Mất điện vì AI. #hoangnamtien #giaotien #LearnOnTikTok #AI #congnghe,MẤT ĐIỆN VÌ AI,"Con người tạo ra AI, chứ AI không tạo ra con người. Đừng hỏi những câu hỏi đó, con ng cũng có làm dc gì đâu khi nằm một đống ở đó",dataset/images/vid_0056.jpg,dataset/videos/vid_0056.mp4,Normal
6334,Người phụ nữ đi ô tô xô đổ xe máy của shipper ở TPHCM #dantrinews #LearnOnTikTok #xuhuong,NGƯỜI PHỤ NỮ ĐI Ô TÔ XÔ ĐỔ XE MÁY CỦA SHIPPER Ở TPHCM,phụ nữ như vậy là quá ghê gớm,dataset/images/vid_0090.jpg,dataset/videos/vid_0090.mp4,Offensive
6867,Người phụ nữ đi ô tô xô đổ xe máy của shipper ở TPHCM #dantrinews #LearnOnTikTok #xuhuong,NGƯỜI PHỤ NỮ ĐI Ô TÔ XÔ ĐỔ XE MÁY CỦA SHIPPER Ở TPHCM,nhìn cũng ko đến nỗi nào mà sao chụy lạ quá vậy??????????????,dataset/images/vid_0090.jpg,dataset/videos/vid_0090.mp4,Normal
8551,Nhà ở chưa mua mà A Guy đã tính mua đất nghĩa trang rồi. Trương Quốc Huy ở mĩ chưa có nhà mà nổ đã tính mua đất nghĩa trang #truongquochuy #n10tv #n10tvhighlight #n10tvshorts #bolsa #vietkieumy #vietnamtoiyeu #xh #xhtiktok #xuhuongtiktok #lenxuhuong #fantltv #TLTV #phandong,N1,đem ba mày nằm dưới gầm cầu .... cạnh công viên hả,dataset/images/vid_0016.jpg,dataset/videos/vid_0016.mp4,Offensive
569,#vinhomes #vinhomegrandpark #vinperaldiscovery,Có 27 tỷ mua nhà mà giờ ngồi khóc thấy thương không,đã nói hoài rồi thử ông Vượng đưa ra thì tránh ra vào làm gì cho khô,dataset/images/vid_0048.jpg,dataset/videos/vid_0048.mp4,Offensive
4331,"Lực lượng chức năng huyện Đan Phượng, TP Hà Nội đang tiến hành cưỡng chế phá dỡ các vi phạm nhà xưởng trên đất nông nghiệp. Trước đó chính quyền đã thực hiện các bước tuyên truyền, vận động người dân tự tháo dỡ, tuy nhiên người dân cho rằng, do chưa thể vận chuyển hết hàng hóa nên mong muốn có thêm thời gian để thực hiện việc tự phá dỡ. #quochoitv #tiktoknews #cuongche #cuongchedat #datnongnghiep #danphuong #viphamdatdai","TRUYỀN HÌNH QUỐC HỘI VIỆT NAM quochoitv.vn digitaltv@quochoi.vn 0862.656.565 CƯỠNG CHẾ VI PHẠM TRÊN ĐẤT NÔNG NGHIỆP TẠI HÀ NỘI: DÂN NÓI “TẾT ĐẾN NƠI RỒI, KHÔNG CHO LÀM LÀ VỠ NỢ”",Ko ăn thua thì đi chỗ khác làm nhá. Ko phải đất nào cx trồng lúa đc đâu,dataset/images/vid_0010.jpg,dataset/videos/vid_0010.mp4,Normal
6930,Người phụ nữ đi ô tô xô đổ xe máy của shipper ở TPHCM #dantrinews #LearnOnTikTok #xuhuong,NGƯỜI PHỤ NỮ ĐI Ô TÔ XÔ ĐỔ XE MÁY CỦA SHIPPER Ở TPHCM,Hung thủ bị lọt lưói rồi,dataset/images/vid_0090.jpg,dataset/videos/vid_0090.mp4,Hate Speech
7510,"Nhiều người chỉ coi đó như một trò đùa, như một kiểu chơi chữ mà quên mất rằng nó có thể là khởi nguồn để chia rẽ dân tộc. Điều đó rất đau lòng! #vtv24 #vtvdigital #tiktoknews #pbvm #phanbietvungmien",Do miền bắc chúng m làm trước Namkiki - TRUNG - parky 100nguoi mn chac dc 1 nguoi còn 100thang parky het 100 thang pbvm Nhức nhối trào lưu phân biệt vùng miền trên mạng xã hội,bọn vô học đấy đâu rồi ? không lên đây cmt nữa à,dataset/images/vid_0009.jpg,dataset/videos/vid_0009.mp4,Hate Speech
744,:)) Chủ shop bán đèn nlmt cho khách trong miền Nam mà bị lỗi khách muốn đổi và chủ shop đã gởi hàng ra nhưng sau đó khách nói không phải lỗi và đã mua thêm hàng để ủng hộ chủ shop.,đây là hình ảnh gốc:,"cái gì xấu miền bắc nhận hết nha, tốt đẹp của dân nam hết, đỡ phải nói nhiều",dataset/images/vid_0035.jpg,dataset/videos/vid_0035.mp4,Hate Speech
5122,Mọi người cùng lên tiếng thôiiii | Sân bay Việt nam tệ thế nào?!? #LuciaTrinh #fyp,Âm ảnh mang tên Sân bay Việt Nam,C ơi cái mã đó ở đâu v ạ?,dataset/images/vid_0059.jpg,dataset/videos/vid_0059.mp4,Normal
13752,Góp ý thẳng thắn với VTV !!! #hiephoangngo #tiktoknew #trending,Sự cố kiểm duyệt của VTV Khi liên tục mắc các lỗi sơ đẳng!!!,1 là ko còn ý chí chiến đấu 2. là bị mua chuộc,dataset/images/vid_0053.jpg,dataset/videos/vid_0053.mp4,Hate Speech
